key,run,metric,index_zero_based,value,nonfinite,source_line
k8,k8sft_20260909T200313Z,no_gradient_groups,18,0.0,,7171
k8,k8sft_20260909T200313Z,no_gradient_groups,19,0.0,,7506
k8,k8sft_20260909T200313Z,no_gradient_groups,20,1.0,,7772
k8,k8sft_20260909T200313Z,no_gradient_groups,21,0.0,,8081
k8,k8sft_20260909T200313Z,no_gradient_groups,22,1.0,,8415
k8,k8sft_20260909T200313Z,no_gradient_groups,23,0.0,,8734
k8,k8sft_20260909T200313Z,no_gradient_groups,24,0.0,,9031
k8,k8sft_20260909T200313Z,no_gradient_groups,25,0.0,,9365
k8,k8sft_20260909T200313Z,no_gradient_groups,26,0.0,,9751
k8,k8sft_20260909T200313Z,no_gradient_groups,27,0.0,,10074
k8,k8sft_20260909T200313Z,no_gradient_groups,28,0.0,,10512
k8,k8sft_20260909T200313Z,no_gradient_groups,29,0.0,,10877
k8,k8sft_20260909T200313Z,no_gradient_groups,30,0.0,,11213
k8,k8sft_20260909T200313Z,no_gradient_groups,31,0.0,,11569
k8,k8sft_20260909T200313Z,no_gradient_groups,32,1.0,,11955
k8,k8sft_20260909T200313Z,no_gradient_groups,33,0.0,,12351
k8,k8sft_20260909T200313Z,no_gradient_groups,34,0.0,,12699
k8,k8sft_20260909T200313Z,no_gradient_groups,35,0.0,,13100
k8,k8sft_20260909T200313Z,no_gradient_groups,36,1.0,,13486
k8,k8sft_20260909T200313Z,no_gradient_groups,37,0.0,,14338
k8,k8sft_20260909T200313Z,no_gradient_groups,38,0.0,,14690
k8,k8sft_20260909T200313Z,no_gradient_groups,39,2.0,,15084
k8,k8sft_20260909T200313Z,no_gradient_groups,40,0.0,,15466
k8,k8sft_20260909T200313Z,no_gradient_groups,41,0.0,,15937
k8,k8sft_20260909T200313Z,no_gradient_groups,42,0.0,,16561
k8,k8sft_20260909T200313Z,no_gradient_groups,43,1.0,,16936
k8,k8sft_20260909T200313Z,no_gradient_groups,44,0.0,,17650
k8,k8sft_20260909T200313Z,no_gradient_groups,45,0.0,,18079
k8,k8sft_20260909T200313Z,no_gradient_groups,46,0.0,,18716
k8,k8sft_20260909T200313Z,no_gradient_groups,47,1.0,,19058
k8,k8sft_20260909T200313Z,no_gradient_groups,48,0.0,,20041
k8,k8sft_20260909T200313Z,no_gradient_groups,49,0.0,,20566
